contig_id	count	cpm	tpm	fpkm	length
k127_8874	46	2643.07	3234.89	185870.73	609
k127_469	32	1838.66	2243.00	128878.13	611
k127_2085	26	1493.91	1764.67	101394.51	631
k127_8356	4	229.83	261.94	15050.56	654
k127_5290	50	2872.90	2438.91	140134.79	878
k127_8706	2	114.92	151.60	8710.68	565
k127_2977	22	1264.08	1691.56	97193.66	557
k127_7805	2	114.92	162.53	9338.77	527
k127_5659	26	1493.91	1974.30	113439.61	564
k127_6197	42	2413.24	3023.10	173701.19	595
k127_2261	22	1264.08	1847.45	106150.73	510
k127_4593	32	1838.66	2533.22	145553.68	541
k127_4055	30	1723.74	2306.67	132536.81	557
k127_6904	48	2757.99	2049.56	117763.52	1003
k127_2419	22	1264.08	1100.70	63244.01	856
k127_2264	30	1723.74	2007.52	115348.45	640
k127_3333	64	3677.32	3527.59	202688.65	777
k127_4056	112	6435.30	2742.51	157579.12	1749
k127_7629	34	1953.57	2900.65	166665.48	502
k127_643	257	14766.72	18623.67	1070079.66	591
k127_6728	26	1493.91	1946.69	111853.04	572
k127_3174	37	2125.95	2780.01	159733.99	570
k127_2982	37	2125.95	2961.88	170183.87	535
k127_5295	2	114.92	158.91	9130.86	539
k127_7812	12	689.50	532.01	30568.53	966
k127_6202	80	4596.64	2771.99	159272.93	1236
k127_6730	4	229.83	304.28	17483.25	563
k127_7451	104	5975.64	3515.41	201988.75	1267
k127_2094	36	2068.49	2959.27	170033.79	521
k127_120	18	1034.25	1493.97	85840.70	516
k127_2986	30	1723.74	2344.55	134713.51	548
k127_7104	50	2872.90	2799.16	160834.43	765
k127_5486	2	114.92	152.68	8772.79	561
k127_7456	40	2298.32	2406.02	138245.33	712
k127_7273	2	114.92	147.17	8456.24	582
k127_5302	3	172.37	253.92	14589.53	506
k127_5843	50	2872.90	3914.73	224932.98	547
k127_4943	34	1953.57	2089.13	120037.41	697
k127_3181	38	2183.41	2167.02	124512.84	751
k127_5846	2	114.92	166.97	9593.63	513
k127_4067	36	2068.49	2658.24	152737.25	580
k127_5304	50	2872.90	2149.96	123532.47	996
k127_8511	2	114.92	150.27	8634.27	570
k127_3347	28	1608.83	2314.98	133014.42	518
k127_2436	24	1378.99	1751.03	100610.57	587
k127_6210	2	114.92	160.40	9216.36	534
k127_8170	18	1034.25	1173.35	67418.27	657
k127_7279	17	976.79	1181.92	67910.77	616
k127_6039	2	114.92	168.61	9688.06	508
k127_6915	4	229.83	299.49	17208.16	572
k127_4071	4	229.83	220.47	12668.04	777
k127_5848	76	4366.81	3789.13	217716.27	859
k127_7280	26	1493.91	2141.36	123038.34	520
k127_5674	58	3332.57	2354.48	135283.86	1055
k127_8728	4	229.83	207.14	11902.14	827
k127_844	2	114.92	161.00	9251.00	532
k127_2275	114	6550.22	3125.67	179595.02	1562
k127_8173	45	2585.61	3212.04	184557.51	600
k127_8374	44	2528.15	2661.58	152929.01	708
k127_5152	2	114.92	165.04	9482.72	519
k127_4074	65	3734.77	3648.45	209632.82	763
k127_1214	31	1781.20	1978.60	113686.69	671
k127_5314	12	689.50	753.56	43297.95	682
k127_7467	2	114.92	151.07	8679.95	567
k127_3704	58	3332.57	2778.50	159647.07	894
k127_5853	36	2068.49	2964.96	170360.78	520
k127_8004	28	1608.83	2176.34	125048.04	551
k127_5316	85	4883.93	2974.11	170886.59	1224
k127_8522	38	2183.41	2477.07	142327.46	657
k127_6382	6	344.75	426.85	24525.92	602
k127_8896	72	4136.98	2480.74	142538.38	1243
k127_3004	2	114.92	166.32	9556.38	515
k127_4248	28	1608.83	2297.24	131995.16	522
k127_6748	2	114.92	169.95	9764.95	504
k127_3355	170	9767.87	3168.24	182041.06	2298
k127_7292	58	3332.57	3213.42	184637.10	773
k127_2445	102	5860.72	2629.97	151112.71	1661
k127_6581	415	23845.09	19552.57	1123452.40	909
k127_665	48	2757.99	2966.39	170442.72	693
k127_4790	56	3217.65	2785.51	160049.88	861
k127_1220	37	2125.95	2445.38	140506.75	648
k127_1558	8	459.66	501.64	28823.04	683
k127_7476	54	3102.74	2634.02	151345.57	878
k127_4620	48	2757.99	3337.18	191748.06	616
k127_7123	49	2815.44	2002.42	115054.94	1048
k127_854	32	1838.66	2379.29	136709.27	576
