contig_id	count	cpm	tpm	fpkm	length
k127_52994	4	12.95	23.83	77.18	560
k127_229212	8	25.91	49.53	160.38	539
k127_246866	4	12.95	20.76	67.22	643
k127_146969	6	19.43	34.94	113.15	573
k127_252711	2	6.48	12.64	40.93	528
k127_258615	3	9.71	19.55	63.31	512
k127_76497	2	6.48	12.50	40.47	534
k127_235123	2	6.48	12.66	41.01	527
k127_287962	4	12.95	23.17	75.04	576
k127_29508	2	6.48	12.45	40.32	536
k127_47124	2	6.48	12.05	39.01	554
k127_70638	2	6.48	12.09	39.15	552
k127_94112	8	25.91	29.76	96.37	897
k127_146970	3	9.71	16.09	52.12	622
k127_246867	3	9.71	18.54	60.03	540
k127_287963	4	12.95	26.69	86.45	500
k127_35380	7	22.67	27.16	87.95	860
k127_47125	6	19.43	35.94	116.40	557
k127_41258	14	45.34	33.18	107.44	1408
k127_270330	3	9.71	19.40	62.82	516
k127_264479	2	6.48	12.81	41.48	521
k127_111739	2	6.48	11.75	38.05	568
k127_158708	3	9.71	19.44	62.95	515
k127_88229	2	6.48	12.36	40.02	540
k127_188119	37	119.82	186.78	604.86	661
k127_117613	17	55.05	33.99	110.06	1669
k127_205720	7	22.67	23.57	76.33	991
k127_176377	42	136.01	278.62	902.26	503
k127_146972	2	6.48	12.45	40.32	536
k127_170476	2	6.48	12.62	40.85	529
k127_70641	9	29.14	42.06	136.21	714
k127_287965	9	29.14	50.05	162.08	600
k127_135224	2	6.48	13.14	42.54	508
k127_276214	4	12.95	24.09	78.02	554
k127_35382	6	19.43	31.58	102.26	634
k127_94114	8	25.91	31.55	102.18	846
k127_29511	10	32.38	51.81	167.79	644
k127_164636	13	42.10	42.49	137.58	1021
k127_129378	4	12.95	19.66	63.66	679
k127_158709	15	48.57	72.86	235.93	687
k127_240982	20	64.77	47.81	154.81	1396
k127_223382	2	6.48	11.69	37.85	571
k127_11891	5	16.19	31.90	103.30	523
k127_246870	2	6.48	12.16	39.36	549
k127_70642	10	32.38	47.60	154.15	701
k127_170477	8	25.91	48.36	156.60	552
k127_229218	10	32.38	31.24	101.18	1068
k127_287967	2	6.48	12.29	39.80	543
k127_11892	4	12.95	25.33	82.02	527
k127_199881	38	123.06	52.79	170.95	2402
k127_152864	10	32.38	56.18	181.91	594
k127_135226	2	6.48	12.16	39.36	549
k127_287968	5	16.19	26.65	86.31	626
k127_258622	5	16.19	23.97	77.63	696
k127_64765	26	84.20	56.23	182.08	1543
k127_94117	31	100.39	163.67	530.02	632
k127_282096	5	16.19	22.28	72.13	749
k127_252718	11	35.62	27.91	90.39	1315
k127_53002	26	84.20	59.50	192.69	1458
k127_141102	8	25.91	32.28	104.53	827
k127_282097	3	9.71	19.82	64.19	505
k127_229222	4	12.95	22.74	73.63	587
k127_164640	4	12.95	22.03	71.32	606
k127_146976	2	6.48	13.19	42.71	506
k127_154	2	6.48	13.19	42.71	506
k127_141104	3	9.71	18.96	61.40	528
k127_53004	6	19.43	27.54	89.18	727
k127_47133	3	9.71	18.04	58.41	555
k127_135230	2	6.48	12.34	39.95	541
k127_287975	2	6.48	12.76	41.32	523
k127_99990	6	19.43	39.03	126.38	513
k127_105849	10	32.38	64.54	209.01	517
k127_152869	2	6.48	12.52	40.55	533
k127_6025	5	16.19	31.19	100.99	535
k127_117622	6	19.43	35.25	114.14	568
k127_64771	4	12.95	26.22	84.92	509
k127_156	2	6.48	12.05	39.01	554
k127_70652	12	38.86	50.81	164.55	788
k127_170485	2	6.48	12.43	40.24	537
